SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
48,12:15:51,2024-06-09,untrlues_fasy,rebecca,,003,094,040,0.011606,2.915189,0.011560,0.189640,1.007652,1.004094,2.601949,1.594297,10.143463,10.179408,26.285164,0.298530,1.800000,PSF-01225_20240609121551_330,124.555351,565.902466,0.779900,0.000000,0.000000,0.000000,0.5,0.80,1.297303,1.000000,32.47,32.36,24.59,21.68,21.68,98.99,155.9,150.0,3.8,4,3.838,12:09:23,2024-06-09,-0.12,1,-0.001,0.002,-9999.000,-0.081,-0.770,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416936,2.402930,1.659561,0.929272,0.277206,-0.032458,0.604591,0.110190,124.555351,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609121551_330,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
49,12:16:36,2024-06-09,untrlues_fasy,rebecca,,003,143,040,0.018774,2.914185,0.018654,0.358519,0.997158,0.990426,2.862417,1.865259,10.006298,10.074313,28.919075,0.298530,1.800000,PSF-01225_20240609121636_f7e,141.373871,566.357727,0.750381,0.000000,0.000000,0.000000,0.5,0.80,1.226627,1.000000,32.17,31.96,24.57,23.25,23.25,98.98,155.8,143.0,8.2,4,3.837,12:09:23,2024-06-09,-0.12,1,-0.002,-0.002,-0.014,0.110,0.896,1.928,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416399,2.402530,1.658516,0.911437,0.277426,-0.014280,0.606815,0.110139,141.373871,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609121636_f7e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
50,12:18:15,2024-06-09,untrlues_fasy,rebecca,,004,045,040,0.076442,2.916856,0.074489,1.444374,1.016664,0.989603,2.898065,1.881401,9.997477,10.270860,29.277744,0.298530,1.800000,PSF-01225_20240609121815_798,135.249146,652.304321,0.792659,0.000000,0.000000,0.000000,0.5,0.80,1.490412,1.000000,32.88,32.00,24.53,23.45,23.45,98.99,156.1,128.3,17.8,5,3.835,12:09:23,2024-06-09,-0.12,1,-0.000,-0.003,-0.016,0.389,0.071,0.256,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416463,2.403479,1.661303,0.874922,0.277841,-0.011474,0.611701,0.110573,135.249146,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609121815_798,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
51,12:19:22,2024-06-09,untrlues_fasy,rebecca,,004,063,040,0.051399,2.916996,0.050509,0.963444,1.015243,0.997193,2.866380,1.851138,10.073854,10.256192,28.956774,0.298530,1.800000,PSF-01225_20240609121922_9ae,134.549622,541.900635,0.751708,0.000000,0.000000,0.000000,0.5,0.80,1.357860,1.000000,32.89,32.30,24.50,23.27,23.27,98.99,156.1,150.6,3.5,5,3.834,12:09:23,2024-06-09,-0.12,1,-0.002,-0.004,-0.016,-0.048,0.137,0.336,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416875,2.403502,1.661449,0.930820,0.278179,-0.013220,0.614998,0.110443,134.549622,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609121922_9ae,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
52,12:20:26,2024-06-09,untrlues_fasy,rebecca,,004,069,040,0.006816,2.914978,0.006800,0.128260,1.035783,1.033377,2.865983,1.830199,10.440025,10.464333,28.954512,0.298530,1.800000,PSF-01225_20240609122026_a43,163.898712,514.299622,0.681317,0.000000,0.000000,0.000000,0.5,0.80,1.102970,1.000000,33.54,33.46,24.51,23.27,23.27,98.98,155.9,140.3,10.0,4,3.828,12:19:57,2024-06-09,-0.13,1,0.003,0.001,-9999.000,0.203,1.681,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418417,2.404387,1.659341,0.904716,0.278088,-0.013343,0.618167,0.110111,163.898712,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609122026_a43,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
53,12:24:54,2024-06-09,untrlues_fasy,rebecca,,002,035,045,0.246157,2.915200,0.226990,3.840830,1.095166,1.023172,2.737601,1.642435,10.336847,11.064182,27.657282,0.298530,1.800000,PSF-01225_20240609122454_3ef,164.767746,612.411987,0.730953,0.000000,0.000000,0.000000,0.5,0.80,1.085500,1.000000,35.50,33.17,24.49,22.51,22.51,98.98,155.9,142.7,8.5,4,3.826,12:19:57,2024-06-09,-0.13,1,-0.005,-0.005,-0.018,0.299,-0.352,-0.772,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418027,2.406993,1.659573,0.910641,0.278289,-0.021823,0.631088,0.109875,164.767746,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609122454_3ef,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
54,12:26:14,2024-06-09,untrlues_fasy,rebecca,,002,056,045,0.027667,2.916421,0.027407,0.494696,1.008233,0.998961,2.760777,1.752545,10.092732,10.186406,27.892771,0.298530,1.800000,PSF-01225_20240609122614_885,126.849533,492.325531,0.742346,0.000000,0.000000,0.000000,0.5,0.80,1.070405,1.000000,32.73,32.43,24.47,22.65,22.65,98.98,156.0,135.9,12.9,4,3.825,12:19:57,2024-06-09,-0.13,1,-0.002,-0.004,-0.013,0.077,-0.009,-0.533,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417043,2.403309,1.660848,0.893737,0.278552,-0.019957,0.634849,0.109799,126.849533,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609122614_885,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
55,12:27:27,2024-06-09,untrlues_fasy,rebecca,see comment,002,056,045,0.028226,2.915895,0.027956,0.463022,1.040588,1.031909,2.649441,1.608852,10.425246,10.512929,26.766960,0.298530,1.800000,PSF-01225_20240609122727_17a,132.919907,335.385559,0.603680,0.000000,0.000000,0.000000,0.5,0.80,0.962741,1.000000,33.81,33.53,24.46,21.97,21.97,98.98,156.0,144.2,7.6,4,3.822,12:19:57,2024-06-09,-0.13,1,0.002,0.003,-9999.000,-0.260,-1.741,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.418512,2.404755,1.660298,0.914437,0.278717,-0.027507,0.638266,0.110069,132.919907,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609122727_17a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
56,12:29:05,2024-06-09,untrlues_fasy,rebecca,,002,056,045,-0.004495,2.913324,-0.004502,-0.088440,1.053708,1.055369,2.958856,1.905148,10.662714,10.645934,29.894228,0.298530,1.800000,PSF-01225_20240609122905_581,136.003372,365.401611,0.627798,0.000000,0.000000,0.000000,0.5,0.80,1.199113,1.000000,34.28,34.33,24.43,23.80,23.80,98.98,155.7,144.4,7.2,5,3.821,12:19:57,2024-06-09,-0.13,1,0.000,-0.004,-9999.000,-0.104,-0.157,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.419586,2.405386,1.657621,0.914930,0.278963,-0.006299,0.642787,0.110626,136.003372,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609122905_581,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
57,12:29:56,2024-06-09,untrlues_fasy,rebecca,,002,054,045,0.087493,2.914845,0.084943,1.617455,1.029319,0.998971,2.876992,1.847672,10.092022,10.398609,29.064556,0.298530,1.800000,PSF-01225_20240609122956_4ed,131.892090,476.617798,0.723275,0.000000,0.000000,0.000000,0.5,0.80,1.094014,1.000000,33.52,32.53,24.42,23.33,23.33,98.99,155.9,151.2,3.0,4,3.821,12:19:57,2024-06-09,-0.13,1,-0.000,-0.001,-0.013,-0.055,-0.243,-0.051,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417187,2.404373,1.659203,0.932372,0.279139,-0.011505,0.645122,0.109924,131.892090,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609122956_4ed,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
58,12:31:13,2024-06-09,untrlues_fasy,rebecca,,002,129,045,0.035300,2.914752,0.034877,0.680926,1.020969,1.008190,2.915159,1.894190,10.184898,10.313988,29.449394,0.298530,1.800000,PSF-01225_20240609123113_570,150.365356,526.417847,0.714361,0.000000,0.000000,0.000000,0.5,0.80,1.060282,1.000000,33.24,32.82,24.42,23.55,23.55,98.99,155.8,137.3,11.9,4,3.817,12:30:56,2024-06-09,-0.05,1,-0.001,-0.003,-0.014,0.049,-0.082,-0.361,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417582,2.403888,1.659106,0.897147,0.279111,-0.009007,0.648662,0.109874,150.365356,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123113_570,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
59,12:33:51,2024-06-09,untrlues_fasy,rebecca,,003,002,045,0.036686,2.915504,0.036230,0.727785,0.986488,0.972835,2.935425,1.948936,9.828378,9.966317,29.656071,0.298530,1.800000,PSF-01225_20240609123351_766,146.932129,412.779449,0.644042,0.000000,0.000000,0.000000,0.5,0.80,0.983425,1.000000,32.16,31.72,24.40,23.67,23.67,98.98,155.9,144.3,7.4,4,3.815,12:30:56,2024-06-09,-0.05,1,-0.002,-0.004,-0.012,-0.158,0.022,-0.147,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416101,2.402445,1.659890,0.914771,0.279371,-0.007402,0.655669,0.109949,146.932129,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123351_766,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
60,12:34:37,2024-06-09,untrlues_fasy,rebecca,,003,058,045,0.028314,2.917253,0.028041,0.447084,1.004095,0.995720,2.553804,1.549710,10.060018,10.144624,25.801737,0.298530,1.800000,PSF-01225_20240609123437_b0e,124.764565,279.754395,0.554021,0.000000,0.000000,0.000000,0.5,0.80,0.864027,1.000000,32.77,32.50,24.38,21.37,21.37,98.98,156.2,139.4,10.8,4,3.814,12:30:56,2024-06-09,-0.05,1,-0.003,-0.004,-0.017,0.183,0.270,-0.301,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417148,2.403263,1.661719,0.902253,0.279558,-0.033443,0.657707,0.110007,124.764565,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123437_b0e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
61,12:35:55,2024-06-09,untrlues_fasy,rebecca,,003,066,045,0.119178,2.915902,0.114499,2.164024,1.027301,0.986733,2.861304,1.834003,9.968863,10.378720,28.907463,0.298530,1.800000,PSF-01225_20240609123555_2ea,135.264877,353.848816,0.617733,0.000000,0.000000,0.000000,0.5,0.80,0.965390,1.000000,33.59,32.27,24.35,23.24,23.24,98.98,156.0,142.2,8.8,4,3.813,12:30:56,2024-06-09,-0.05,1,-0.003,-0.004,-0.011,0.100,-0.002,-0.003,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416843,2.404369,1.660306,0.909481,0.279921,-0.011729,0.661150,0.110012,135.264877,0.000209,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123555_2ea,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
62,12:36:50,2024-06-09,untrlues_fasy,rebecca,,003,094,045,0.073189,2.914488,0.071396,1.379120,0.992665,0.966774,2.867316,1.874650,9.767418,10.029000,28.968784,0.298530,1.800000,PSF-01225_20240609123650_106,140.168671,437.344208,0.679500,0.000000,0.000000,0.000000,0.5,0.80,0.987078,1.000000,32.51,31.66,24.32,23.28,23.28,98.98,155.8,132.3,15.1,4,3.812,12:30:56,2024-06-09,-0.05,1,-0.001,-0.004,-0.012,0.152,-0.243,-0.116,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416034,2.402920,1.658830,0.884720,0.280203,-0.011034,0.663522,0.109818,140.168671,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123650_106,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
63,12:37:21,2024-06-09,untrlues_fasy,rebecca,,003,143,045,0.039944,2.914747,0.039404,0.769706,0.981861,0.967412,2.877600,1.895739,9.773835,9.919815,29.072615,0.298530,1.800000,PSF-01225_20240609123721_a1e,147.197128,395.267487,0.627601,0.000000,0.000000,0.000000,0.5,0.80,0.975857,1.000000,32.18,31.71,24.31,23.34,23.34,98.98,155.8,149.8,3.9,4,3.810,12:30:56,2024-06-09,-0.05,1,-0.000,-0.002,-0.012,0.130,-0.077,-0.159,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416095,2.402478,1.659101,0.928708,0.280343,-0.010203,0.664806,0.109998,147.197128,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123721_a1e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
64,12:39:25,2024-06-09,untrlues_fasy,rebecca,,004,045,045,0.190582,2.914981,0.178887,3.275805,1.031697,0.970250,2.808944,1.777247,9.803178,10.424023,28.380907,0.298530,1.800000,PSF-01225_20240609123925_29c,137.445328,563.146606,0.755933,0.000000,0.000000,0.000000,0.5,0.80,1.112036,1.000000,33.88,31.87,24.27,22.94,22.94,98.97,155.9,148.8,4.6,4,3.809,12:30:56,2024-06-09,-0.05,1,-0.003,0.002,-0.018,-0.227,-0.069,-0.174,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416315,2.404767,1.659345,0.926044,0.280735,-0.014396,0.670111,0.109850,137.445328,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609123925_29c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
65,12:40:54,2024-06-09,untrlues_fasy,rebecca,,004,063,045,0.416700,2.916063,0.364599,5.257512,1.085084,0.986599,2.486557,1.401473,9.968118,10.963156,25.122952,0.298530,1.800000,PSF-01225_20240609124054_930,128.810043,449.898010,0.713691,0.000000,0.000000,0.000000,0.5,0.80,1.086019,1.000000,35.72,32.48,24.24,20.94,20.94,98.98,156.0,134.3,13.9,4,3.808,12:30:56,2024-06-09,-0.05,1,-0.002,-0.001,-0.036,0.251,-0.081,-0.010,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417141,2.407209,1.660473,0.889731,0.281171,-0.036667,0.673914,0.109940,128.810043,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609124054_930,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
66,12:41:37,2024-06-09,untrlues_fasy,rebecca,,004,069,045,0.003332,2.914360,0.003329,0.060963,0.985361,0.984217,2.763769,1.778407,9.944269,9.955834,27.924400,0.298530,1.800000,PSF-01225_20240609124137_f3c,147.160294,495.523438,0.703021,0.000000,0.000000,0.000000,0.5,0.80,1.099389,1.000000,32.42,32.38,24.25,22.67,22.67,98.97,155.8,144.2,7.5,4,3.803,12:41:27,2024-06-09,-0.21,1,0.001,0.001,-9999.000,-0.355,-1.086,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417012,2.403024,1.658697,0.914400,0.281071,-0.017119,0.675744,0.110014,147.160294,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609124137_f3c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
67,12:44:22,2024-06-09,untrlues_fasy,rebecca,,002,035,475,-0.005905,2.916028,-0.005917,-0.115272,0.958753,0.960915,2.849614,1.890861,9.709134,9.687288,28.792633,0.298530,1.800000,PSF-01225_20240609124422_62b,166.295883,334.422119,0.502737,0.000000,0.000000,0.000000,0.5,0.80,0.716967,1.000000,31.50,31.57,24.27,23.17,23.17,98.97,156.0,151.0,3.2,4,3.801,12:41:27,2024-06-09,-0.21,1,-0.000,0.001,-9999.000,-0.367,-2.109,-9999.000,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.415917,2.401780,1.660437,0.931658,0.280799,-0.011594,0.682629,0.109771,166.295883,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609124422_62b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
68,12:46:25,2024-06-09,untrlues_fasy,rebecca,,002,054,475,0.012179,2.914355,0.012129,0.229726,0.973483,0.969169,2.812139,1.838656,9.792775,9.836361,28.414698,0.298530,1.800000,PSF-01225_20240609124625_a6b,134.373306,388.080963,0.653749,0.000000,0.000000,0.000000,0.5,0.80,0.947817,1.000000,31.99,31.85,24.26,22.96,22.96,98.97,155.8,128.4,17.6,4,3.800,12:41:27,2024-06-09,-0.21,1,-0.001,-0.002,-0.016,0.033,0.054,-0.149,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416294,2.402444,1.658693,0.875175,0.280848,-0.014063,0.687684,0.109813,134.373306,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609124625_a6b,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
69,12:47:33,2024-06-09,untrlues_fasy,rebecca,,002,056,475,0.098073,2.914909,0.094881,1.797250,1.002030,0.968308,2.840276,1.838246,9.784247,10.124992,28.699509,0.298530,1.800000,PSF-01225_20240609124733_6bc,169.553513,420.710907,0.596983,0.000000,0.000000,0.000000,0.5,0.80,0.886790,1.000000,32.99,31.88,24.23,23.12,23.12,98.97,155.9,128.1,17.8,4,3.799,12:41:27,2024-06-09,-0.21,1,-0.002,-0.003,-0.014,-0.124,0.099,0.129,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416337,2.403789,1.659270,0.874439,0.281188,-0.011814,0.690411,0.109876,169.553513,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609124733_6bc,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
70,12:49:38,2024-06-09,untrlues_fasy,rebecca,,002,129,475,0.140426,2.914145,0.133970,2.499799,1.004976,0.958046,2.815940,1.810964,9.680700,10.154913,28.454044,0.298530,1.800000,PSF-01225_20240609124938_ab2,158.469559,445.811401,0.644537,0.000000,0.000000,0.000000,0.5,0.80,1.082838,1.000000,33.26,31.71,24.15,22.98,22.98,98.96,155.8,152.1,2.3,4,3.796,12:41:27,2024-06-09,-0.21,1,-0.001,-0.003,-0.014,0.149,-0.131,-0.099,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416116,2.404163,1.658474,0.934635,0.282169,-0.012434,0.695451,0.110219,158.469559,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609124938_ab2,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
71,12:50:28,2024-06-09,untrlues_fasy,rebecca,,003,002,475,0.243980,2.916383,0.225145,4.023069,1.036702,0.961328,2.771147,1.734445,9.713377,10.474968,28.000015,0.298530,1.800000,PSF-01225_20240609125028_db6,245.578766,503.399506,0.512159,0.000000,0.000000,0.000000,0.5,0.80,0.827051,1.000000,34.36,31.86,24.12,22.71,22.71,98.97,156.0,139.2,10.8,4,3.794,12:41:27,2024-06-09,-0.21,1,-0.002,-0.005,-0.013,0.073,-0.144,-0.151,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.416328,2.405633,1.660808,0.901754,0.282444,-0.015191,0.697413,0.110104,245.578766,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125028_db6,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
72,12:51:34,2024-06-09,untrlues_fasy,rebecca,,003,058,475,0.059910,2.916049,0.058704,1.021895,1.005976,0.986820,2.696515,1.690539,9.971224,10.164786,27.246674,0.298530,1.800000,PSF-01225_20240609125134_fec,167.321915,311.942688,0.463613,0.000000,0.000000,0.000000,0.5,0.80,0.738331,1.000000,33.38,32.74,24.11,22.26,22.26,98.97,156.0,136.7,12.4,4,3.794,12:41:27,2024-06-09,-0.21,1,-0.003,-0.004,-0.016,-0.197,0.113,0.048,1,150,0.005,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,5.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.417509,2.404324,1.660458,0.895688,0.282639,-0.020132,0.699993,0.110065,167.321915,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240609125134_fec,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-06-09T08:42:34.079Z
