SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,MATCH,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
39,17:52:47,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,050,0.209875,2.912473,0.195768,1.832089,1.930706,1.896745,2.830496,0.899790,19.250868,19.595552,28.727905,0.298530,1.800000,PSF-01225_20240530175247_505,117.359879,217.938065,0.461499,0.000000,0.000000,0.000000,0.5,0.80,0.112844,1.000000,63.63,62.52,24.22,23.06,23.06,98.53,155.6,138.2,11.2,1,3.969,17:50:32,2024-05-30,0.39,1,-0.002,0.000,-0.003,-0.283,-0.369,-1.098,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454866,2.441715,1.656739,0.899365,0.281397,-0.012254,0.515738,0.107684,117.359879,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175247_505,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
40,17:53:08,2024-05-30,darkfl_hainich,rebeccatest,Delete previous,fasy,001,050,0.129980,2.915663,0.124433,1.181251,1.924964,1.903120,2.837752,0.912788,19.314247,19.535942,28.799578,0.298530,1.800000,PSF-01225_20240530175308_f75,121.175766,266.911621,0.546008,0.000000,0.000000,0.000000,0.5,0.80,0.134281,1.000000,63.43,62.71,24.22,23.11,23.11,98.53,156.0,147.3,5.6,1,3.969,17:50:32,2024-05-30,0.39,1,0.001,0.001,-9999.000,0.230,0.000,-9999.000,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455105,2.441469,1.660055,0.922277,0.281360,-0.011805,0.516951,0.107686,121.175766,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175308_f75,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
41,17:54:54,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,050,0.304936,2.914263,0.276051,2.493165,1.946210,1.900067,2.814560,0.868351,19.284737,19.753061,28.566387,0.298530,1.800000,PSF-01225_20240530175454_1a5,92.117783,149.088974,0.382129,0.000000,0.000000,0.000000,0.5,0.80,0.093823,1.000000,64.09,62.58,24.23,22.97,22.97,98.53,155.8,135.0,13.4,1,3.967,17:50:32,2024-05-30,0.39,1,0.001,0.000,-0.000,0.167,0.127,0.185,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454937,2.442273,1.658597,0.891380,0.281249,-0.013482,0.523145,0.107686,92.117783,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175454_1a5,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
42,17:56:30,2024-05-30,darkfl_hainich,rebeccatest,,fasy,002,050,0.080190,2.913921,0.078043,0.810124,1.908547,1.893543,2.906357,0.997810,19.217833,19.370110,29.497026,0.298530,1.800000,PSF-01225_20240530175630_bd1,68.829414,70.572853,0.024704,0.000000,0.000000,0.000000,0.5,0.80,0.005981,1.000000,62.81,62.32,24.24,23.50,23.50,98.53,155.7,139.3,10.6,1,3.965,17:50:32,2024-05-30,0.39,1,-0.002,-0.001,-0.006,-0.363,0.026,-0.090,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454628,2.440712,1.658242,0.902143,0.281128,-0.007477,0.528655,0.107680,68.829414,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175630_bd1,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
43,17:57:51,2024-05-30,darkfl_hainich,rebeccatest,,fasy,002,050,0.182975,2.915729,0.172170,1.743059,1.932661,1.900433,2.905676,0.973015,19.288158,19.615250,29.490717,0.298530,1.800000,PSF-01225_20240530175751_e17,69.738510,69.619057,-0.001716,0.000000,0.000000,0.000000,0.5,0.80,-0.000398,1.000000,63.55,62.49,24.25,23.50,23.50,98.53,156.0,146.9,5.8,1,3.963,17:50:32,2024-05-30,0.39,1,-0.001,-0.000,-0.005,0.126,-0.028,0.015,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454834,2.441610,1.660125,0.921304,0.280966,-0.007690,0.533279,0.107662,69.738510,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175751_e17,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
44,17:59:04,2024-05-30,darkfl_hainich,rebeccatest,,fasy,003,050,0.031703,2.915270,0.031362,0.326834,1.915389,1.909343,2.917039,1.001650,19.377897,19.439260,29.604992,0.298530,1.800000,PSF-01225_20240530175904_d3e,169.610016,391.935822,0.567251,0.000000,0.000000,0.000000,0.5,0.80,0.140080,1.000000,62.92,62.72,24.27,23.56,23.56,98.53,155.9,143.2,8.2,1,3.961,17:50:32,2024-05-30,0.39,1,-0.004,-0.001,-0.003,0.003,-0.302,-0.231,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455107,2.440836,1.659646,0.911888,0.280773,-0.007143,0.537429,0.107688,169.610016,0.000211,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175904_d3e,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
45,17:59:23,2024-05-30,darkfl_hainich,rebeccatest,,fasy,003,050,0.025007,2.915331,0.024794,0.251363,1.927739,1.923090,2.902159,0.974420,19.517759,19.564945,29.454500,0.298530,1.800000,PSF-01225_20240530175923_dd0,169.049973,395.273926,0.572322,0.000000,0.000000,0.000000,0.5,0.80,0.140753,1.000000,63.30,63.15,24.28,23.48,23.48,98.53,155.9,139.1,10.8,1,3.960,17:50:32,2024-05-30,0.39,1,0.000,0.000,0.003,-0.084,-0.281,-0.270,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455623,2.441301,1.659710,0.901517,0.280704,-0.008197,0.538454,0.107686,169.049973,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530175923_dd0,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
46,18:01:29,2024-05-30,darkfl_hainich,rebeccatest,,fasy,004,050,0.287553,2.915220,0.261736,2.371757,1.952621,1.908759,2.823833,0.871212,19.372171,19.817326,28.659340,0.298530,1.800000,PSF-01225_20240530180129_528,159.875748,331.281433,0.517402,0.000000,0.000000,0.000000,0.5,0.80,0.129132,1.000000,63.88,62.44,24.34,23.02,23.02,98.53,155.9,153.3,1.7,1,3.958,18:01:00,2024-05-30,0.38,1,0.002,-0.001,-0.003,0.137,0.151,0.014,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454764,2.442005,1.659594,0.937710,0.280005,-0.014154,0.545524,0.107693,159.875748,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530180129_528,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
47,18:02:08,2024-05-30,darkfl_hainich,rebeccatest,,fasy,004,050,0.154247,2.915139,0.146496,1.408089,1.951851,1.925807,2.875768,0.923917,19.544054,19.808357,29.184721,0.298530,1.800000,PSF-01225_20240530180208_498,181.959274,373.745087,0.513146,0.000000,0.000000,0.000000,0.5,0.80,0.126407,1.000000,63.82,62.97,24.35,23.33,23.33,98.54,155.9,149.1,4.4,1,3.957,18:01:00,2024-05-30,0.38,1,0.003,0.001,0.001,0.000,0.164,0.312,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455392,2.441928,1.659509,0.926844,0.279897,-0.010790,0.547671,0.107687,181.959274,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530180208_498,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
48,18:03:10,2024-05-30,darkfl_hainich,rebeccatest,,fasy,004,050,0.244020,2.914609,0.225168,2.079158,1.959870,1.921404,2.847507,0.887637,19.500151,19.890547,28.899094,0.298530,1.800000,PSF-01225_20240530180310_b04,133.812546,281.453857,0.524567,0.000000,0.000000,0.000000,0.5,0.80,0.128690,1.000000,64.06,62.80,24.35,23.16,23.16,98.53,155.8,126.8,18.6,1,3.955,18:01:00,2024-05-30,0.38,1,-0.005,-0.000,-0.002,-0.072,0.155,0.136,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455194,2.442223,1.658957,0.871353,0.279840,-0.012737,0.551047,0.107685,133.812546,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530180310_b04,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
49,18:04:54,2024-05-30,darkfl_hainich,rebeccatest,,frex,005,050,0.112699,2.915363,0.108505,1.045868,1.935613,1.916270,2.862225,0.926611,19.448353,19.644665,29.048901,0.298530,1.800000,PSF-01225_20240530180454_3e6,57.593822,57.673931,0.001389,0.000000,0.000000,0.000000,0.5,0.80,0.000333,1.000000,63.20,62.56,24.37,23.25,23.25,98.53,155.9,137.6,11.7,1,3.952,18:01:00,2024-05-30,0.38,1,-0.000,-0.000,-0.001,-0.303,0.126,0.057,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454905,2.441169,1.659743,0.897950,0.279631,-0.011972,0.556648,0.107676,57.593822,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530180454_3e6,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
50,18:07:44,2024-05-30,darkfl_hainich,rebeccatest,,frex,006,050,0.269806,2.915412,0.246952,2.524113,1.955113,1.908444,2.937158,0.982045,19.369810,19.843477,29.810772,0.298530,1.800000,PSF-01225_20240530180744_695,86.159706,85.523132,-0.007443,0.000000,0.000000,0.000000,0.5,0.80,-0.001764,1.000000,63.68,62.16,24.41,23.68,23.68,98.53,155.9,156.7,-0.5,1,3.949,18:01:00,2024-05-30,0.38,1,-0.001,-0.000,-0.005,0.292,-0.088,-0.081,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454405,2.441746,1.659794,0.946375,0.279172,-0.007498,0.565815,0.107671,86.159706,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530180744_695,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
51,18:09:38,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,050,0.316698,2.914990,0.285662,2.837426,1.965363,1.912888,2.919763,0.954400,19.414619,19.947201,29.633766,0.298530,1.800000,PSF-01225_20240530180938_068,58.000088,57.491184,-0.008852,0.000000,0.000000,0.000000,0.5,0.80,-0.002082,1.000000,63.93,62.22,24.44,23.58,23.58,98.53,155.9,154.4,0.9,1,3.946,18:01:00,2024-05-30,0.38,1,-0.001,-0.000,-0.008,-0.009,-0.106,-0.136,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454480,2.442049,1.659354,0.940627,0.278931,-0.008893,0.571814,0.107667,58.000088,0.000208,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530180938_068,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
52,18:11:40,2024-05-30,darkfl_hainich,rebeccatest,,frex,008,050,0.309826,2.914392,0.280053,2.773974,1.974417,1.923096,2.926100,0.951683,19.517921,20.038790,29.697624,0.298530,1.800000,PSF-01225_20240530181140_a0f,95.884682,100.233437,0.043386,0.000000,0.000000,0.000000,0.5,0.80,0.009625,1.000000,64.00,62.34,24.49,23.61,23.61,98.53,155.8,152.3,2.3,1,3.945,18:11:11,2024-05-30,0.38,1,0.001,0.000,0.002,0.134,-0.068,-0.081,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454614,2.442132,1.658731,0.934985,0.278293,-0.009149,0.578181,0.107644,95.884682,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530181140_a0f,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
53,18:12:12,2024-05-30,darkfl_hainich,rebeccatest,,frex,008,050,0.340884,2.916005,0.305205,2.919584,1.982455,1.928519,2.901538,0.919082,19.574844,20.122314,29.451180,0.298530,1.800000,PSF-01225_20240530181212_03a,89.338303,92.677834,0.036034,0.000000,0.000000,0.000000,0.5,0.80,0.007986,1.000000,64.24,62.49,24.50,23.47,23.47,98.52,156.0,142.8,8.5,1,3.940,18:11:11,2024-05-30,0.38,1,0.001,-0.000,0.003,-0.150,-0.283,-0.045,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.454802,2.442425,1.660414,0.910925,0.278236,-0.010828,0.579795,0.107643,89.338303,0.000210,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530181212_03a,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
54,18:17:30,2024-05-30,darkfl_hainich,rebeccatest,,fasy,001,055,0.093182,2.914353,0.090295,0.926122,1.960332,1.943196,2.945715,0.985383,19.722773,19.896702,29.898001,0.298530,1.800000,PSF-01225_20240530181730_758,141.009811,139.500610,-0.010819,0.000000,0.000000,0.000000,0.5,0.80,-0.002507,1.000000,63.27,62.72,24.57,23.72,23.72,98.53,155.8,133.4,14.3,1,3.936,18:11:11,2024-05-30,0.38,1,-0.003,-0.001,-0.005,0.049,0.112,-0.144,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455060,2.441230,1.658690,0.887604,0.277487,-0.008715,0.595934,0.107661,141.009811,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530181730_758,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
55,18:19:51,2024-05-30,darkfl_hainich,rebeccatest,,fasy,002,055,0.054410,2.917115,0.053413,0.543504,1.964743,1.954708,2.942363,0.977620,19.838659,19.940504,29.862534,0.298530,1.800000,PSF-01225_20240530181951_564,135.991928,134.233475,-0.013100,0.000000,0.000000,0.000000,0.5,0.80,-0.003102,1.000000,63.33,63.01,24.59,23.71,23.71,98.53,156.1,141.3,9.5,1,3.934,18:11:11,2024-05-30,0.38,1,-0.001,-0.001,-0.005,-0.050,-0.009,-0.155,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455410,2.441304,1.661574,0.907074,0.277256,-0.009180,0.602846,0.107670,135.991928,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530181951_564,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
56,18:21:38,2024-05-30,darkfl_hainich,rebeccatest,,fasy,003,055,0.017150,2.915701,0.017049,0.178069,1.965308,1.962016,2.968580,1.003273,19.913540,19.946943,30.129688,0.298530,1.800000,PSF-01225_20240530182138_aa0,89.850784,88.961006,-0.010002,0.000000,0.000000,0.000000,0.5,0.80,-0.002296,1.000000,63.27,63.16,24.61,23.85,23.85,98.53,156.0,139.6,10.5,1,3.932,18:11:11,2024-05-30,0.38,1,0.001,-0.000,-0.001,0.105,0.022,0.006,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455589,2.441219,1.660096,0.902920,0.277006,-0.007733,0.607966,0.107657,89.850784,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530182138_aa0,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
57,18:24:27,2024-05-30,darkfl_hainich,rebeccatest,,fasy,004,055,0.028752,2.918043,0.028472,0.304854,1.982937,1.977313,3.011216,1.028279,20.067621,20.124695,30.560633,0.298530,1.800000,PSF-01225_20240530182427_209,152.048355,150.509827,-0.010222,0.000000,0.000000,0.000000,0.5,0.80,-0.002402,1.000000,63.47,63.29,24.70,24.09,24.09,98.53,156.2,144.0,7.8,1,3.928,18:22:53,2024-05-30,0.44,1,0.001,0.000,-0.002,0.067,-0.066,-0.024,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.455737,2.441391,1.662547,0.913943,0.275963,-0.006084,0.615984,0.107667,152.048355,0.000213,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530182427_209,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
58,18:25:37,2024-05-30,darkfl_hainich,rebeccatest,,frex,005,055,0.117139,2.916386,0.112616,1.188513,2.017462,1.995517,3.030715,1.013253,20.252218,20.474937,30.758303,0.298530,1.800000,PSF-01225_20240530182537_c5c,93.445656,92.832329,-0.006607,0.000000,0.000000,0.000000,0.5,0.80,-0.001571,1.000000,64.44,63.74,24.74,24.20,24.20,98.53,156.0,152.4,2.4,1,3.924,18:22:53,2024-05-30,0.44,1,0.001,0.001,0.007,0.058,-0.106,-0.030,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.456273,2.442566,1.660811,0.935230,0.275575,-0.005246,0.619188,0.107672,93.445656,0.000214,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530182537_c5c,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
59,18:28:47,2024-05-30,darkfl_hainich,rebeccatest,,frex,006,055,0.074210,2.916032,0.072368,0.767565,2.023476,2.009300,3.041725,1.018249,20.391479,20.535347,30.869095,0.298530,1.800000,PSF-01225_20240530182847_d19,63.108803,62.771915,-0.005367,0.000000,0.000000,0.000000,0.5,0.80,-0.001310,1.000000,64.26,63.81,24.84,24.26,24.26,98.54,156.0,156.2,-0.1,1,3.922,18:22:53,2024-05-30,0.44,1,-0.002,0.001,-0.005,0.288,0.068,-0.092,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.456341,2.442329,1.660442,0.945156,0.274505,-0.005688,0.627964,0.107683,63.108803,0.000212,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530182847_d19,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
60,18:30:47,2024-05-30,darkfl_hainich,rebeccatest,,frex,007,055,0.186198,2.915823,0.175022,1.815229,2.041114,2.007592,3.036650,0.995536,20.376062,20.716290,30.820486,0.298530,1.800000,PSF-01225_20240530183047_8be,53.950668,53.647400,-0.005653,0.000000,0.000000,0.000000,0.5,0.80,-0.001386,1.000000,64.61,63.55,24.89,24.23,24.23,98.53,156.0,155.2,0.5,1,3.920,18:22:53,2024-05-30,0.44,1,-0.000,0.000,-0.002,0.121,0.031,-0.093,1,150,0.001,2.000000,0.165850,0.000000,0.029230,0.000000,0.000000,-0.000068,standard,1,rectangular,6000,5,1.000000,2.000000,55537,55537,55537,0.000000,-9999,0.000000,0.000000,0.000000,0.000000,2.456024,2.442752,1.660223,0.942547,0.273921,-0.006640,0.633373,0.107685,53.950668,0.000215,2.365176,-0.000008,1.000000,2.351669,-0.000027,1.000000,0.600858,0.600606,0.107252,0.000000,PSF-01225_20240530183047_8be,PFA-01090,PSA-01092,PSF-01225,RHS-02024,3.0.0,2024-05-29T13:27:41.891Z
